video_id,title,publishedAt,channelId,channelTitle,category,trending_date,tags,duration,view_count,likes,dislikes,comment_count,subscriber_count,engagement_rate,thumbnail_link,description,region_restriction
"1fkWPDfnzus","Chandrikayilaliyunna Chandrakantham Promo || 22-10-2024 || Episode 298 || Asianet","2024-10-22T02:00:32Z","UCp_r6Z-Oh0YTf-ym71z5Nqg","Asianet","Entertainment","24.24.10","""Actress Renjini|Alakananda|Asianet Serial|Chandrakantham|Chandrakantham Full Episode|Chandrakantham Hotstar|Chandrakantham Latest Episode|Chandrakantham Serial Online|Chandrakantham asianet|Chandrakantham serial|Chandrikayilaliyunna Chandrakantham|Entertainment|Family|Fun|Goutham|Mega Serial|Popular serial Chandrakantham|Priyamvada|Sugar Crush|Trolls|Watch Chandrakantham Serial""","PT1M","441652","5061","0","508","11400000","0.01260947533352051","https://i.ytimg.com/vi/1fkWPDfnzus/default.jpg","Chandrikayilaliyunna Chandrakantham Promo || 22-10-2024 || Episode 298 || Asianet

Circumstances force IPS Gautham to marry Alakananda, an aspiring doctor. What happens when Priyamvada, his first love, stands between them?

#ChandrikayilaliyunnaChandrakantham #PrimeTimeSerial #AsianetSerials #Asianet","None"
"3a2u8rF9Qro","Ye Rishta Kya Kehlata Hai: OMG! अभिरा को प्रेगनेंसी के चलते आया चक्कर, अरमान को पता चल गया सब सच?","2024-10-21T07:15:07Z","UCCaJ-4eia53A8FcZD-KwaeA","Saas Bahu aur Saazish","Entertainment","24.24.10","""saas bahu aur saazish|saas bahu aur saazish todays episode|serial updates saas bahu aur saazish|saas bahu aur saazish entertainment news|entertainment news|tv serials news|tv soaps updates|saas bahu aur saazish abp news""","PT5M29S","611635","4671","0","198","4410000","0.007960630114365593","https://i.ytimg.com/vi/3a2u8rF9Qro/default.jpg","#yrkkh #yehrishtakyakehlatahai #abhimanyuakshara #pranalirathod #harshadchopda #saasbahuaursaazish #aditiarorasawant #tvserialupdates 
Ye Rishta Kya Kehlata Hai: OMG! अभिरा को प्रेगनेंसी के चलते आया चक्कर, अरमान को पता चल गया सब सच? 

Watch Saas Bahu aur Saazish (SBS) on ABP News daily at 2:30 PM to know what's happening in Indian television and bollywood industry with Aditi Arora Sawant. Presenting you the latest updates and daily dose of entertainment in the form of star cast interviews, gossips, updates of reality shows, behind the scenes, twist in serials. Join the non stop entertainment with Saas Bahu aur Saazish for all the cool and juicy news.

टेलीविजन और बॉलीवुड इंडस्ट्री के बारे में जानने के लिए एबीपी न्यूज़ पर देखिये सास बहु और साज़िश (एसबीएस) अदिति रॉव सावंत के साथ  रोज़ाना 2:30 बजे। एसबीएस पेश करता है स्टार कास्ट के इंटरव्यू, रियलिटी शो के अपडेट, सीरियल्स के नए मोड़, परदे के पीछे की कुछ गपशप और भी बहुत कुछ। नॉन स्टॉप मनोरंजन के लिए शामिल हों सास बहू और साज़िश के साथ। 

For your daily dose of Entertainment, you can subscribe to our channel on YouTube: https://www.youtube.com/user/sbsabpnews

ABP Hindi: http://abpnews.abplive.in/
ABP English: http://www.abplive.in/

Download ABP App for Apple: https://itunes.apple.com/in/app/abp-live-abp-news-abp-ananda/id811114904?mt=8
Download ABP App for Android: https://play.google.com/store/apps/details?id=com.winit.starnews.hin&hl=en

Social Media Handles:
Twitter : https://twitter.com/SBSABPNews
Facebook : https://www.facebook.com/saasbahuaursaazish
Google+ : https://plus.google.com/u/2/+sbsabpnews
Instagram : https://www.instagram.com/sbsabpnews/","None"
"FIRAn70WsR0","Aafat Episode 06 - [Eng Sub] - Laiba Khan - Ali Abbas - Hibba Aziz - 22nd October 2024 - HAR PAL GEO","2024-10-22T15:00:31Z","UCe9JSDmyqNgA_l2BzGHq1Ug","HAR PAL GEO","Entertainment","24.24.10","""geo dramas|latest pakistani drama|pakistani drama|har pal geo|pakistani dramas 2024|pakistani drama ost|ost drama 2024|पाकिस्तानी ड्रामा|Ali Abbas|Laiba Khan|Hibba Aziz|Sahiba Afzal|Sohail Sameer|Nazlee Nasr|Saleem Mairaj|Adnan Jaffar|Ayesha Gul|Yasir Shoro|Munawar Saeed|Sabiha Hashmi|Kamran Jeelani|Maria Gul|Aafat Episode 06|Aafat Ost|Episode 06 Aafat|Aafat|#Ep06|22nd October 2024|Aafat Full Episode 06|Aafat Drama|ED-AA-UL-AA-CC-AA-TH-AA""","PT39M15S","2966668","46734","0","1076","61200000","0.016115723094057035","https://i.ytimg.com/vi/FIRAn70WsR0/default.jpg","Thanks for watching Har Pal Geo. Please click here https://bit.ly/3rCBCYN to Subscribe and hit the bell icon to enjoy Top Pakistani Dramas and satisfy all your entertainment needs. Do you know Har Pal Geo is now available in the US? Share the News. Spread the word.

Aafat Episode 06 - [Eng Sub] - Laiba Khan - Ali Abbas - Hibba Aziz - 22nd October 2024 - HAR PAL GEO

Warisha is a beautiful yet short-tempered girl living with her mother and stepfather. Warisha has
followed the same misguided path that her mother, Mehak, took in the past. Influenced by her
parents, Warisha has developed a greedy nature.

Wahaj, Warisha's paternal cousin, is a handsome young man in love with his cousin Shifa.
However, neither Wahaj nor Shifa knows that Warisha is jealous of Wahaj and has bad
intentions towards him and his family.

Will Warisha’s jealousy harm Wahaj’s love? Can Shifa and Wahaj marry with Warisha standing
in their way? Will Warisha make a bad choice due to her parents’ influence? Will Wahaj and
Shifa uncover Warisha’s real intentions?

7th Sky Entertainment Presentation
Producers: Abdullah Kadwani & Asad Qureshi
Director: Ali Akbar
Writer: Soofia Khurram

Cast:
Ali Abbas as Wahaj
Laiba Khan as Warisha
Hibba Aziz as Shifa
Sahiba Afzal as Mehak
Sohail Sameer as Mukhtar
Nazlee Nasr as Mehrunnisa
Saleem Mairaj as Mehmood
Adnan Jaffar as Zafar
Ayesha Gul as Shireen
Yasir Shoro as Danial
Munawar Saeed as Izhar
Sabiha Hashmi as Nasreen 
Kamran Jeelani as Raza
Azra Mohyeddin as Ishrat
Farha Nadir as Bua
Maria Gul as Eshal

#Aafat
#LaibaKhan
#AliAbbas","None"
"7-YvCHEAdaI","Rakesh Barot | Mayara Ma Joyi Manadu Munjay Che | New Gujarati Bewafa Song 2024","2024-10-21T05:30:06Z","UCvrD1eyGgo8O9JcTraCvYBg","Saregama Gujarati","Music","24.24.10","""Rakesh Barot|રાકેશ બારોટ|Mayara Ma Joyi Manadu Munjay Che|માયરામાં જોઈ મારું મનડું મૂંઝાય છે|rakesh barot mayara ma joyi manadu|rakesh barot manadu munjay che|rakesh barot|Gujarati Bewafa Song 2024|rakesh barot bewafa song|gujarati bewafa song|રાકેશ બારોટ ના ગીત|ગુજરાતી ગીત|rakesh barot new song|rakesh barot na geet|rakesh barot na gito|rakesh barot na song|રાકેશ બારોટ ના નવા ગીત|rakesh barot live program|geet|rakesh barot nava geet|નવું ગુજરાતી ગીત""","PT6M42S","442410","11370","0","265","3580000","0.026299134287199655","https://i.ytimg.com/vi/7-YvCHEAdaI/default.jpg","Feeling the pain of lost love? Listen to Rakesh Barot's new heartbreak song, ""Mayara Ma Joyi Manadu Munjay Che"" only on @SaregamaGujarati  🎶

Credits:
Singer: Rakesh Barot
Artist: Rakesh Barot, Neha Suthar
Producer: Red Velvet Cinema
Concept & Director: Shankar Thakor Borisanawala
Creative Head: Dhyey Films & Team
Technical Support: Jenish Talaviya
Lyrics: Chirag Barot 
Music: Mayur Nadiya 
Co.artist: Sharmaji, Lata Prajapati, Soham Chhatral Wala Group, Dharati Patel, Krish Jaani
Dop: Arvind Motap 
Video Editing: Kishor Rajput 
Make Up: Chirag Parmar
Hairdresser: Mandakini 
Assistant Director: Babusinh Thakor
Production Management: Jigar Panchal
Spot Boy: Kiran Thakor, Viru Thakor, Pravin Vadu
Food Management: Village Vila Cafe 
Poster Design: Aman Agola 
Sp.thanks: Manish Patel, Divyang Patel

Lyrics:

તને માયરામાં જોઈ મારું મનડું મૂંઝાય છે
ઓ યારા...ઓ યારા....
ઓ યારા...ઓ યારા....
તને માયરામાં જોઈ મારું મનડું મૂંઝાય છે...(2)
 
તું નથી બેવફા કેમ બેવફા થાય છે
નથી બેવફા કેમ બેવફા થાય છે
તને માયરામાં જોઈ મારું મનડું મૂંઝાય છે
હો તને માયરામાં જોઈ મારું મનડું મૂંઝાય છે
 
હો કરવી હતી મારે પ્રેમ ભરી વાતો
તારો ને મારો હતો રુદિયા નો નાતો....(2)
મને નોતી ખબર તું મારાથી દૂર જાય છે
નોતી ખબર તું મારાથી દૂર જાય છે
તને માયરામાં જોઈ મારું મનડું મૂંઝાય છે
હો માયરામાં જોઈ મારું મનડું મૂંઝાય છે
 
હો ખોટો તારો પ્રેમ ને ખોટી તારી વાતો
તું તો સમજાવી ગઈ રીત ને રિવાજો...(2)
જે હતો વિશ્વાસ આજે તૂટી જાય છે
હતો વિશ્વાસ આજે તૂટી જાય છે
તને માયરામાં જોઈ મારું મનડું મૂંઝાય છે
ઓ માયરામાં જોઈ મારું મનડું મૂંઝાય છે
 
 
Tane Mayarama Joyi Maru Manadu Munjay Che
O Yaara….o Yaara…
O Yaara….o Yaara…
Tane Mayarama Joyi Maru Manadu Munjay Che…(2)
 
Tu Nathi Bewafa Kem Bewafa Thay Che
Nathi Bewafa Kem Bewafa Thay Che
Tane Mayarama Joyi Maru Manadu Munjay Che
Ho Tane Mayarama Joyi Maru Manadu Munjay Che
 
Ho Karavi Hati Mare Prem Bhari Vaato
Taro Ne Maro Hato Rudiya No Naato…(2)
Mane Noti Khabar Tu Marathi Door Jaay Che
Noti Khabar Tu Marathi Door Jaay Che
Tane Mayarama Joyi Maru Manadu Munjay Che
Ho Mayarama Joyi Maru Manadu Munjay Che
 
Ho Khoto Taro Prem Ne Khoti Tari Vaato
Tu To Samjavi Gai Rito Ne Rivajo…(2)
Je Hato Vishwas Aaje Tuti Jaay Che
Hato Vishwas Aaje Tuti Jaay Che
Tane Mayarama Joyi Maru Manadu Munjay Che
Oo Mayarama Joyi Maru Manadu Munjay Che

#RakeshBarot 
#MayaraMaJoyiManaduMunjayChe
#saregamagujarati    
#bewafasongs 
#bewafa 
#gujaratisongs   
#gujaratilovesong  
#gujarati 
#નવુંગુજરાતીગીત
#ગુજરાતીગીત

Learn to sing in Sur with AI Powered Personal Music Teacher- Padhanisa by Saregama. Download Padhanisa App now; https://sarega.ma/padhanisa   

Sleep by Saregama Carvaan, Pre-loaded with soothing sounds that help body and mind to relax. To buy, click here https://s.sarega.ma/sleep

Buy Carvaan Mobile - Feature phone with 1500 Pre-loaded songs: http://sarega.ma/ycmbuy 

Label- Saregama India Limited, A RPSG Group Company


For more videos log on & subscribe to our channel :
http://www.youtube.com/saregamagujarati

Follow us on -
Facebook: http://www.facebook.com/Saregama
Twitter: https://twitter.com/saregamaglobal","None"
"YbzeNyhcDcw","ഐഫോണിനെ വെല്ലുന്ന ക്യാമറ??","2024-10-21T10:46:36Z","UCDEEw71KgDrxG61_p7U58ZA","Jayaraj G Nath","Science & Technology","24.24.10","""[none]""","PT10M21S","126876","4259","0","358","1810000","0.03638986096661307","https://i.ytimg.com/vi/YbzeNyhcDcw/default.jpg","","None"
"LFFtZ6Ulxa4","Be Rung - Last Ep 95 - 22nd Oct 2024 - Associated By Jhalak Beauty Cream [ Sukaina Khan ] HUM TV","2024-10-22T15:00:19Z","UCEeEQxm6qc_qaTE7qTV5aLQ","HUM TV","Entertainment","24.24.10","""pakistani serial|drama in hindi|drama|latest pakistani drama|top pakistani drama|pakistani drama 2024 last episode|pakistani drama new|pakistani dramas|Be Rung Mega ep 95|Be Rung New Drama ep 95|New Drama Serial Be Rung|Sukaina Khan|Haroon Shah|Haroon Shah Be Rung|Sukaina Khan Be Rung|hit dramas|be rung latest episode|be rung new episode|daily pakistani drama|daily drama|sukaina khan dramas|be rung last episode|be Rung last ep|last ep be rung""","PT37M23S","5217290","76959","0","3056","43600000","0.01533650611716044","https://i.ytimg.com/vi/LFFtZ6Ulxa4/default.jpg","👉 Subscribe To HUM TV - https://bit.ly/Humtvpk

Be Rung - Last Ep 95 - 22nd Oct 2024 - Associated By Jhalak Beauty Cream [ Sukaina Khan ] HUM TV

Digitally Associated By Jhalak Beauty Cream

Berung” revolves around the life changing events happening in Ainee’s lif
e. As she falls prey to someone’s lies, her life falls down into the abyss of darkness. Despite her love being an anchor for Mehroz, who is fighting for his life, Ainee is unaware of the illness that’s slowly killing him. Will they walk the path of destiny together? or is there someone else behind the veils?


Written By : Seema Munaf
Directed By : Irfan Aslam
Produced By: Gold bridge Media & MD productions.

CAST:
Saba Faisal
Sukaina Khan
Haroon Shahid
Sumaiyya Bukhsh
Agha Talal
Zain Afzal
Seema Munaf
Irfan Aslam

#humtv  
#berungep95
#sukainakhan","None"
"mqR_pOkVeXo","Main Apne baby ko hurt nahin kar Sakti | GOLD DIGGER #varshasinghrajput #funnyvideo","2024-10-20T06:25:47Z","UCWMjRPvGittff7wTsvrTCSg","Varsha Singh Rajput","Entertainment","24.24.10","""Gold digger girl friend|Muje gift kon dega|Main apne baby ko hurt Nhi kr shkti|Varsha neetesh funnyvideos|Varsha Singh rajput funnyvideos|Relatable comedy videos|Overthinking comedy videos|Gf bf comedy videos|Couple funny videos|Relationship funny videos|Breakup comedy videos""","PT1M22S","207445","22991","0","46","6750000","0.11105112198414037","https://i.ytimg.com/vi/mqR_pOkVeXo/default.jpg","#comedy #golddigger #gfbf #funnyvideo #relatable  #relationships","None"
"A-5t3u2fHGA","A weekly vlog | Sowbhagya Venkitesh","2024-10-21T09:13:35Z","UCeD29qraEF5MEY_oMyUlt8A","sowbhagya venkitesh","People & Blogs","24.24.10","""[none]""","PT27M37S","92875","2208","0","215","687000","0.026088829071332437","https://i.ytimg.com/vi/A-5t3u2fHGA/default.jpg","","None"
"mRvCuYb6pt4","Kudumbashree Sharada | Ep - 922 | Preview | Oct 23 2024 | Zee Keralam","2024-10-23T04:10:00Z","UCbrfwFuwMVRtxUTtEYJUKKg","Zee Keralam","Entertainment","24.24.10","""Kudumbashree Sharada|Mersheena Neenu|Sreelakshmi|Prabhin|Zee Keralam|zeekeralam|സീ കേരളം|zee കേരളം|Malayalam channel|keralam tv channel|keralam GEC TV channel|keralam tv serial|keralam show|entertainment|daily soaps|family|drama|comedy|horror|thriller|romance|romantic|malayalam|free|download|mobile|story|episode|latest|scene|full episode|best scene|webisode|precap|preview|promo|complete series|video|youtube|tv|popular shows|zee5""","PT34S","168732","0","0","21","2580000","0.0001244577199345708","https://i.ytimg.com/vi/mRvCuYb6pt4/default.jpg","Click here to watch Popular videos of Zee Keralam ► https://www.youtube.com/playlist?list=PLzxfM4HUb3khqMd_EJV-a6U7CGYtdrn8T
Click here to watch All Full Episode on YouTube ► https://www.youtube.com/playlist?list=PLzxfM4HUb3kjXJez-91LL11XWu2VAcbJn
Click Here To Watch Full Episode on Zee5 ►https://zee5.onelink.me/RlQq/5634da52
Click Here to Subscribe Channel : https://www.youtube.com/channel/UCbrfwFuwMVRtxUTtEYJUKKg?sub_confirmation=1
Get notified about our Latest update by Clicking the Bell Icon 🔔

Sharada| a single mother with a troubled past| brings up her three daughters on her own despite all the societal stigma.

To Free Download ZEE5 Mobile app click the link below
https://zee5.onelink.me/RlQq/be0f8316

Connect with Zee5 on Social Media
Facebook : http://bit.ly/Zee5FB
Instagram : http://bit.ly/Zee5HindiInsta
Twitter : http://bit.ly/Zee5twitter","None"
"TGTPgA23oio","Sinduur Khella  | ସିନ୍ଦୁର ଖେଳ - Full Episode - 214 | Odia Mega Serial on Sidharth TV @8pm","2024-10-21T14:30:11Z","UCbBWncD3X_dfXwxmj4KwJnA","Sidharrth TV","Entertainment","24.24.10","""sidharth tv|sidharthtv|sidharth tv channel|sidharth odia tv channel|sidharthtv odia|siddharth tv|sidharth tv mega serial|sidharrth tv|Sunanyana New Mega Serial|Sunayana Serial|Sindura Nuhen Khela Ghara Mega Serial|Maya O Mamata Mega Serial|Kedara Gouri Mega Serial|namita agrawal|sitaram agrawal|Sidharth Tv New Serial|odia serial|odia mega serial""","PT22M8S","640955","9146","0","109","9090000","0.014439391220912545","https://i.ytimg.com/vi/TGTPgA23oio/default.jpg","SIDHARTH TV ଏବେ ସମସ୍ତ DTH ଏବଂ Cabel ରେ ଉପଲବ୍ଧ : 
DTH Details:
Dish TV -1311,Tata Play -1757, Airtel -600,
Sun Direct -657, D2H -1715.
Also watch other 3 channels of SIDHARTH on DTH :
Sidharth Bhakti : Dish -1395, Airtel -616, Sun Direct -491
                              Tata Play -1796, D2H -1395
Sidharth Gold : Dish TV -1333, Airtel-602
                            Sun Direct-658,D2H-1333
Jay Jagannath : Dish-1397,Sun Direct-490
                            Airtel - 615 , D2H-1397

SUBSCRIBE for Mega Serial, Reality Shows every day:  
YouTube : http://www.youtube.com/c/SidharthTV
Instagram : https://www.instagram.com/sidharthtvofficial/
Facebook : https://www.facebook.com/SidharthTVofficial/
Twitter : https://twitter.com/sidharth_tv

Subscribe our other Television Channels :
Sidharth Bhakti : https://bit.ly/3ybqxAJ
Sidharth Gold : https://bit.ly/3a1P4Ac 
Jay Jagannath : https://bit.ly/3aa1lTa

#sidharthtv #namitaagrawal #jayjagannathtv #sidharthbhakti #sidharthgold #sidharthmusic #sitaramagrawal","None"
"tA0o3IuncxI","Bahut Mubarak @sabaKajahaan | New design | First Dispatch | Shoaib ibrahim | vlog","2024-10-21T11:06:26Z","UC8ZRiu_mBJwuMHcdIpKjTfA","Shoaib Ibrahim Official","People & Blogs","24.24.10","""shoaib ibrahim|dipika kakar|dipika kakar ibrahim|ramadan|ibrahim family|shoaib ibrahim official|latest vlog|shoaib ibrahim vlogs|sehri vlog|iftar vlog|family|family fun|sasural simar ka|simar|ssk2|yaar dua|shoaika|shoaika wedding|shoika proposal|daily vlog|saba ibrahim|label dki|daily vlogs|label dki dipika""","PT13M45S","1162213","46087","0","2384","3500000","0.041705780265751634","https://i.ytimg.com/vi/tA0o3IuncxI/default.jpg","Website link 👉 https://labeldki.com","None"
"PHRqPp82ZLk","Piyush Kunali Ka Result Aagya 😲 Pass Or Fail ?","2024-10-21T02:30:13Z","UCjvgGbPPn-FgYeguc5nxG4A","Sourav Joshi Vlogs","People & Blogs","24.24.10","""sourav joshi|sourav joshi vlogs|family vlogs|daily vlogs|piyush joshi|piyush joshi vlogs|sourav joshi arts|vlogs|family vlog|KUNALI|KUNALI JOSHI|KUNALI JOSHI VLOGS|kunali|kunali vlogs|kunali vlog|kunali k toys|kunali ka dant tut gya|ipl|ipl match|ipl match vlog|new gaming pc|new gaming pc vlog|gaming pc|kunali ka gaming pc|gaming pc for kunali|Secret Room|WE BUILD A HIDDEN SECRET ROOM IN OUR HOUSE|SECRET ROOM IN OUR HOUSE""","PT9M34S","4578504","240112","0","5436","29200000","0.05363061821066444","https://i.ytimg.com/vi/PHRqPp82ZLk/default.jpg","Folllow  me on Instagram- https://www.instagram.com/souravjoshivlogs/?hl=en
 
I hope you enjoyed this video

hit likes.
And do subscribe to my channel

Thank you so much for watching

god bless you all.
lots of  ❤️

( For Collaboration - officialsouravjoshivlogs@gmail.com","None"
"i3p43JwVV38","Ninaithen Vandhai(நினைத்தேன் வந்தாய்) | Mon-Sat 6 PM | 21 Oct 24 | Promo | Zee Tamil","2024-10-21T11:47:11Z","UC_wIGmvdyAQLtl-U2nHV9rg","Zee Tamil","Entertainment","24.24.10","""Zee Tamil|zeetamil|ஜீ தமிழ்|zee தமிழ்|Tamil channel|tamil tv serial|tamil serial|zee tamil show|entertainment|daily soaps|family|drama|comedy|horror|thriller|romance|romantic|tamil|free|download|mobile|story|episode|latest|scene|full episode|best scene|webisode|precap|preview|promo|complete series|video|youtube|tv|popular shows|zee5|ZEEL""","PT30S","727996","10948","0","63","15600000","0.015125083104852225","https://i.ytimg.com/vi/i3p43JwVV38/default.jpg","#NinaithenVandhai #Ezhil #Sudar #Indhumathi #Abi #Anjali #Kavya #Kavin #Manohari #Promo #ZeeTamil
Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter","None"
"JMs1rFp-04Q","सगळे गैरसमज दूर होऊन सागर-मुक्ता पुन्हा एकत्र येणार...  | Premachi Gosht","2024-10-20T07:14:33Z","UCnrzbKe9scnJGcqXjI_0DrQ","Star Pravah","Entertainment","24.24.10","""star|pravah|marathi|parampara|परंपरा|प्रवाह|मराठी|विनोदी|मजेदार|मजा|mythology|emotional|fun|funny|entertainment|netflix|amazon|youtube|india|marathi shows|new marathi serial|marathi comedy|sony marathi shows|zee marathi|Premachi Ghosht""","PT30S","229602","1512","0","45","2690000","0.006781299814461546","https://i.ytimg.com/vi/JMs1rFp-04Q/default.jpg","""सगळे गैरसमज दूर होऊन सागर-मुक्ता पुन्हा एकत्र येणार... 
'प्रेमाची गोष्ट'
गुरुवार 24 ऑक्टोबर रा. 8:00 वा. Star प्रवाहवर.
#PremachiGosht #PremachiGoshtOnStarPravah #StarPravah""
Subscribe to Star Pravah on YouTube: https://www.youtube.com/@starpravahindia

Click the Bell Icon 🔔 to get notified about our latest updates

#starpravah #marathiserial #fullepisode

Follow Star Pravah on Social Media:
Hotstar: https://www.hotstar.com/in/browse/category/star-pravah/819
Facebook: https://www.facebook.com/StarPravahOfficial
Instagram: https://www.instagram.com/star_pravah/
Twitter: https://x.com/StarPravah","None"
"nCilDvF2R4I","NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4221 | 21 Oct 2024 | Teaser","2024-10-21T15:30:13Z","UC6-F5tO8uklgE9Zy8IvbdFw","Sony SAB","Entertainment","24.24.10","""Nitish Bhaluni|तारक मेहता|Ooltah Chashmah|sab tv channel|taarak mehta latest episodes|taarak mehta ka ooltah chashmah|hindi comedy show|sab tv funny show|taarak new episode|ulta chashma|tarak mehta ka ultah chashma|taarak mehta episode|tmkoc todays episode|taark mehta new episodes|tmkoc teaser today|tmkoc new taarak mehta|dilip joshi|dilip joshi jethalal|tmkoc funny episode|tmkoc|tmkoc episode 4221|taarak mehta ka ooltah chashma teaser episode 4221""","PT10M59S","1561526","24759","0","466","96500000","0.01615406980095112","https://i.ytimg.com/vi/nCilDvF2R4I/default.jpg","Click here to subscribe to SAB: https://www.youtube.com/channel/UC6-F5tO8uklgE9Zy8IvbdFw?sub_confirmation=1

Episode 4221: Taarak's Day Off
--------------------------------------------------------
Thrilled by the news that his boss will be away for two days, Taarak decides to spend that time with Anjali. Will everything go according to plan?

Show Name – Taarak Mehta Ka Ooltah Chashmah
Star Cast –  Dilip Joshi, Disha Vakani, Amit Bhatt, Nitish Bhaluni
Episodes No - Ep 4221 | 21 Oct 2024
Produced By - Asit Kumar Modi

#TaarakMehtaKaOoltahChashmah #तारकमेहताकाउल्टाचश्मा #sab #Latest #New #TaarakMehtaKaOoltahChashmah2024 #tmkocfunnyepisodes #hindicomedy #comedyvideo #16yearsoftmkoc  #4000episodes

About the show: 
----------------------------------------------------------------------
Taarak Mehta Ka Ooltah Chashmah is a SAB Comedy Show inspired by the famous humorous column, Duniya Ne Undha Chashmah written by the eminent Gujarati writer, Mr. Tarak Mehta. This show revolves around the Gada family which consists of businessman, Jethalal Champaklal Gada, Jethalal's wife, Daya & their naughty son, Tipendra Gada living in Gokuldham Co-operative Society, and covers topical issues that are socially relevant. This hilarious show will surely tickle your funny bone.

Click here to watch the episode of Taarak Mehta Ka Ooltah Chashmah :
https://www.sonyliv.com/shows/taarak-mehta-ka-ooltah-chashmah-1000294816

NEW! Taarak Mehta Ka Ooltah Chashmah | Ep 4221 | 21 Oct 2024 | Teaser","['IN']"
"rvHhSgc7UiA","Karwa Chauth Par Harsh Ka Special Gift 😍🤩 | Bharti Singh | Haarsh Limbachiyaa | Golla","2024-10-21T13:57:34Z","UCiKNX0TIMyKgGqQznhR1Xig","LOL (Life of Limbachiyaa’s)","Entertainment","24.24.10","""bharti singh vlogs|bharti singh|haarsh limbachiyaa|bharti singh youtube video|haarsh limbachiyaa youtube video|bharti and haarsh youtube video|harsh limbachiyaa|bharti youtube vlogs|life of limbachiyaa|lol|lol videos|bharti and haarsh vlogs|golla vlogs|haarsh and golla|golla ki masti|shoot day|bts|bharti singh in bigg boss|bharti singh vlog new|bharti singh golla|bharti singh baby|bharti singh tulsi ma video|kapil sharma bharti singh|comedy videos|funn""","PT14M55S","2483927","119242","0","2152","6510000","0.04887180661911562","https://i.ytimg.com/vi/rvHhSgc7UiA/default.jpg","*Dekhiye Hamara Fresh New Content Only On Bharti TV* ⬇
▶️ Haarsh Limbachiyaa's New Channel : ‪@haarshlimbaachiyaX 
▶️ Content Channel : @bhartitv 
📱 Shorts Channel : @BhartiTVPodcastClips 
🎵Music Label :@navaamimusic 
--------------------------------------------------------------
▪️ My vlogging camera - https://amzn.to/45kDDuD
▪️ Mic I use - https://amzn.to/3KLQkX4
▪️ Bharti's i phone - https://amzn.to/3YKCtpJ
--------------------------------------------------------------
Hi Doston ❤️
Kaise ho aap sab?

Karwa Chauth Par Harsh Ka Special Gift 😍🤩 - Janne Ke Liye Dekho Full Video Mein Aur Karo Enjoy. 😏 
--------------------------------------------------------------
Hit the Like button & subscribe do share
So that hum apke liye aise aur video banaate jaye. ❤
Shukriyaa Hamare Sare Video Pe Itna Pyaar Dene Ke Liye.😘

Do Like, Share, Comment, and Subscribe to Our Channel!
And don't forget to hit the BELL ICON 🔔

Lots of love❤️
-Aapke Apne Limbachiyaa's ❤
--------------------------------------------------------------
Yahan bhi follow karlo ab:
▪️ Bharti's Instagram - https://instagram.com/bharti.laughter...
▪️ Haarsh's Instagram - https://instagram.com/haarshlimbachiy...
▪️ Laksh Singh Limbachiya (Golla): https://www.instagram.com/laksh_singh...
▪️ Bharti's Facebook - https://www.facebook.com/bhartisingho...
--------------------------------------------------------------
#Golla #BhartiSingh #HaarshLimbachiyaa  #comedy #cricket #worldcup #biggboss #motivation  #vlog #youtuber #lol #dailyvlog #viral #trending #2024 #funny #baby #dailyvlog","None"
